user_id,item_id,rating
U530,Lightweight Running Jacket,3
U202,Grey Wool Sweater,2
U95,Black Polo Shirt,1
U572,Khaki Cargo Shorts,3
U92,Pink Silk Scarf,1
U145,White Canvas Sneakers,3
U757,Striped Casual Shirt,5
U233,Pink Silk Scarf,2
U955,Striped Casual Shirt,4
U401,Blue Denim Jeans,5
U665,Navy Blue Hoodie,3
U343,Floral Summer Dress,1
U796,Leather Baseball Cap,5
U121,Grey Wool Sweater,2
U640,Blue Denim Jeans,4
U481,Lightweight Running Jacket,1
U116,Floral Summer Dress,4
U101,Floral Summer Dress,4
U370,Navy Blue Hoodie,2
U828,Leather Baseball Cap,4
U896,Floral Summer Dress,2
U836,Red Cotton T-Shirt,1
U930,Blue Denim Jeans,2
U84,Navy Blue Hoodie,2
U751,Black Polo Shirt,1
U54,Pink Silk Scarf,1
U980,Striped Casual Shirt,2
U919,Striped Casual Shirt,3
U46,Pink Silk Scarf,1
U860,Leather Baseball Cap,2
U604,Grey Wool Sweater,5
U227,Lightweight Running Jacket,1
U700,Lightweight Running Jacket,2
U255,Striped Casual Shirt,4
U395,Pink Silk Scarf,1
U563,Khaki Cargo Shorts,4
U694,Red Cotton T-Shirt,1
U382,Navy Blue Hoodie,4
U549,Red Cotton T-Shirt,4
U646,Floral Summer Dress,1
U594,Grey Wool Sweater,2
U860,Lightweight Running Jacket,4
U158,Blue Denim Jeans,5
U787,Striped Casual Shirt,5
U964,Black Polo Shirt,5
U50,Navy Blue Hoodie,4
U528,White Canvas Sneakers,3
U364,Floral Summer Dress,3
U50,Black Polo Shirt,5
U12,Striped Casual Shirt,2
U733,Blue Denim Jeans,1
U123,Floral Summer Dress,4
U580,White Canvas Sneakers,4
U712,Lightweight Running Jacket,3
U499,Navy Blue Hoodie,3
U608,White Canvas Sneakers,1
U251,Navy Blue Hoodie,2
U346,Striped Casual Shirt,5
U26,Grey Wool Sweater,1
U127,Blue Denim Jeans,3
U984,Leather Baseball Cap,3
U584,Pink Silk Scarf,5
U284,Khaki Cargo Shorts,5
U912,Lightweight Running Jacket,4
U351,Grey Wool Sweater,4
U29,White Canvas Sneakers,2
U360,Grey Wool Sweater,1
U63,Lightweight Running Jacket,1
U338,Leather Baseball Cap,2
U144,Leather Baseball Cap,4
U448,Striped Casual Shirt,5
U840,Khaki Cargo Shorts,2
U892,Grey Wool Sweater,1
U64,Leather Baseball Cap,3
U798,Grey Wool Sweater,2
U910,Lightweight Running Jacket,2
U216,Khaki Cargo Shorts,5
U829,Grey Wool Sweater,4
U239,Striped Casual Shirt,5
U888,Lightweight Running Jacket,2
U977,Lightweight Running Jacket,1
U491,Red Cotton T-Shirt,5
U297,Floral Summer Dress,5
U565,Khaki Cargo Shorts,1
U861,Black Polo Shirt,5
U856,Navy Blue Hoodie,1
U591,Grey Wool Sweater,1
U141,White Canvas Sneakers,1
U429,Grey Wool Sweater,5
U199,Floral Summer Dress,1
U30,Lightweight Running Jacket,2
U796,Grey Wool Sweater,5
U155,Khaki Cargo Shorts,3
U544,Khaki Cargo Shorts,2
U8,White Canvas Sneakers,3
U211,Leather Baseball Cap,1
U183,Leather Baseball Cap,5
U241,White Canvas Sneakers,4
U352,Floral Summer Dress,3
U834,Khaki Cargo Shorts,2
U198,Navy Blue Hoodie,1
U849,Leather Baseball Cap,2
U632,Lightweight Running Jacket,1
U172,Navy Blue Hoodie,4
U803,Grey Wool Sweater,4
U51,Leather Baseball Cap,1
U421,Blue Denim Jeans,4
U246,White Canvas Sneakers,4
U48,Leather Baseball Cap,3
U731,Floral Summer Dress,1
U414,Red Cotton T-Shirt,3
U793,Red Cotton T-Shirt,3
U558,Pink Silk Scarf,1
U303,Black Polo Shirt,4
U648,Navy Blue Hoodie,3
U719,Khaki Cargo Shorts,2
U691,Striped Casual Shirt,2
U844,Black Polo Shirt,1
U805,Navy Blue Hoodie,5
U489,Black Polo Shirt,3
U354,Blue Denim Jeans,5
U943,Grey Wool Sweater,4
U803,Leather Baseball Cap,3
U635,Navy Blue Hoodie,1
U951,Grey Wool Sweater,3
U963,White Canvas Sneakers,5
U389,Pink Silk Scarf,5
U339,Red Cotton T-Shirt,4
U911,Blue Denim Jeans,1
U43,Lightweight Running Jacket,2
U85,Floral Summer Dress,3
U324,Pink Silk Scarf,4
U17,Lightweight Running Jacket,5
U493,Blue Denim Jeans,1
U125,Black Polo Shirt,3
U762,Red Cotton T-Shirt,2
U926,Striped Casual Shirt,3
U230,Red Cotton T-Shirt,4
U645,Floral Summer Dress,1
U637,Black Polo Shirt,5
U614,Black Polo Shirt,2
U326,Navy Blue Hoodie,3
U792,Navy Blue Hoodie,5
U193,Lightweight Running Jacket,5
U729,Black Polo Shirt,1
U561,Floral Summer Dress,4
U818,Striped Casual Shirt,5
U240,Black Polo Shirt,2
U62,Striped Casual Shirt,5
U803,Pink Silk Scarf,1
U491,Grey Wool Sweater,5
U68,Leather Baseball Cap,1
U775,Blue Denim Jeans,1
U943,Floral Summer Dress,1
U159,Navy Blue Hoodie,5
U464,Grey Wool Sweater,2
U4,Lightweight Running Jacket,3
U39,Khaki Cargo Shorts,1
U698,Red Cotton T-Shirt,2
U112,Black Polo Shirt,2
U37,Red Cotton T-Shirt,2
U835,White Canvas Sneakers,5
U671,Blue Denim Jeans,3
U596,Floral Summer Dress,3
U419,Black Polo Shirt,1
U732,Leather Baseball Cap,4
U98,Leather Baseball Cap,2
U319,Red Cotton T-Shirt,5
U897,Lightweight Running Jacket,4
U739,Striped Casual Shirt,2
U725,Striped Casual Shirt,1
U639,Lightweight Running Jacket,2
U580,Pink Silk Scarf,4
U763,Lightweight Running Jacket,4
U130,Leather Baseball Cap,1
U386,Floral Summer Dress,2
U170,Navy Blue Hoodie,5
U268,Striped Casual Shirt,2
U418,White Canvas Sneakers,4
U468,Khaki Cargo Shorts,5
U765,White Canvas Sneakers,2
U536,White Canvas Sneakers,3
U249,Khaki Cargo Shorts,5
U831,Grey Wool Sweater,4
U875,Black Polo Shirt,3
U724,Khaki Cargo Shorts,5
U611,Lightweight Running Jacket,5
U748,Grey Wool Sweater,5
U480,Floral Summer Dress,5
U266,Black Polo Shirt,1
U87,Lightweight Running Jacket,2
U54,Grey Wool Sweater,5
U878,Lightweight Running Jacket,4
U940,Black Polo Shirt,5
U684,Floral Summer Dress,5
U615,Leather Baseball Cap,5
U37,Floral Summer Dress,4
U443,Leather Baseball Cap,3
U399,Blue Denim Jeans,5
U61,White Canvas Sneakers,1
U730,Leather Baseball Cap,2
U557,Floral Summer Dress,5
U502,Khaki Cargo Shorts,3
U387,Lightweight Running Jacket,3
U176,Red Cotton T-Shirt,3
U857,Black Polo Shirt,1
U127,Lightweight Running Jacket,4
U778,Floral Summer Dress,1
U880,Lightweight Running Jacket,1
U1000,White Canvas Sneakers,3
U238,Pink Silk Scarf,4
U735,Grey Wool Sweater,1
U617,Grey Wool Sweater,5
U36,Navy Blue Hoodie,1
U270,Leather Baseball Cap,3
U780,Red Cotton T-Shirt,3
U287,Floral Summer Dress,5
U457,White Canvas Sneakers,4
U343,Navy Blue Hoodie,1
U500,Grey Wool Sweater,5
U331,Grey Wool Sweater,5
U284,Pink Silk Scarf,3
U517,Leather Baseball Cap,4
U506,Khaki Cargo Shorts,3
U888,Navy Blue Hoodie,2
U33,Khaki Cargo Shorts,5
U121,Leather Baseball Cap,3
U654,Blue Denim Jeans,5
U253,Khaki Cargo Shorts,4
U438,Grey Wool Sweater,3
U757,Navy Blue Hoodie,2
U783,Lightweight Running Jacket,3
U177,Leather Baseball Cap,4
U833,Lightweight Running Jacket,2
U148,Black Polo Shirt,2
U450,Navy Blue Hoodie,4
U183,White Canvas Sneakers,1
U850,Striped Casual Shirt,4
U688,Leather Baseball Cap,5
U95,Lightweight Running Jacket,2
U87,Navy Blue Hoodie,4
U605,White Canvas Sneakers,5
U805,Leather Baseball Cap,2
U359,Striped Casual Shirt,2
U24,Red Cotton T-Shirt,3
U972,Red Cotton T-Shirt,1
U880,Pink Silk Scarf,3
U381,Black Polo Shirt,5
U836,White Canvas Sneakers,1
U192,Khaki Cargo Shorts,4
U675,Striped Casual Shirt,1
U417,Khaki Cargo Shorts,2
U379,Grey Wool Sweater,4
U422,Black Polo Shirt,2
U78,Khaki Cargo Shorts,3
U552,Blue Denim Jeans,5
U523,Grey Wool Sweater,2
U831,Striped Casual Shirt,3
U100,Khaki Cargo Shorts,4
U514,Floral Summer Dress,2
U302,White Canvas Sneakers,2
U857,Blue Denim Jeans,2
U76,Striped Casual Shirt,2
U508,Red Cotton T-Shirt,2
U972,Blue Denim Jeans,2
U87,Blue Denim Jeans,2
U421,Navy Blue Hoodie,3
U53,Pink Silk Scarf,4
U982,Pink Silk Scarf,5
U748,Leather Baseball Cap,3
U442,Leather Baseball Cap,3
U573,Leather Baseball Cap,1
U196,Khaki Cargo Shorts,5
U589,Floral Summer Dress,5
U76,Blue Denim Jeans,4
U840,Black Polo Shirt,4
U571,Lightweight Running Jacket,4
U186,Floral Summer Dress,1
U808,White Canvas Sneakers,4
U264,Grey Wool Sweater,2
U149,Khaki Cargo Shorts,4
U270,Khaki Cargo Shorts,4
U725,Black Polo Shirt,1
U664,Blue Denim Jeans,2
U947,White Canvas Sneakers,1
U974,White Canvas Sneakers,3
U488,Floral Summer Dress,2
U211,White Canvas Sneakers,1
U936,Grey Wool Sweater,3
U167,Striped Casual Shirt,1
U627,Pink Silk Scarf,3
U227,Khaki Cargo Shorts,3
U1000,Leather Baseball Cap,1
U247,Black Polo Shirt,5
U33,Floral Summer Dress,1
U783,Floral Summer Dress,3
U900,Floral Summer Dress,3
U466,Grey Wool Sweater,1
U834,Navy Blue Hoodie,5
U402,Navy Blue Hoodie,5
U843,Grey Wool Sweater,3
U313,Grey Wool Sweater,4
U884,Black Polo Shirt,1
U224,Blue Denim Jeans,5
U580,Black Polo Shirt,2
U808,Floral Summer Dress,1
U646,Navy Blue Hoodie,2
U468,Leather Baseball Cap,5
U984,Grey Wool Sweater,5
U216,Floral Summer Dress,4
U881,Navy Blue Hoodie,2
U753,Lightweight Running Jacket,4
U937,Striped Casual Shirt,5
U587,Red Cotton T-Shirt,4
U445,White Canvas Sneakers,4
U318,Leather Baseball Cap,3
U627,Leather Baseball Cap,4
U693,White Canvas Sneakers,3
U62,Floral Summer Dress,1
U323,Pink Silk Scarf,1
U596,Striped Casual Shirt,2
U192,Grey Wool Sweater,1
U821,Black Polo Shirt,5
U669,Floral Summer Dress,5
U392,Blue Denim Jeans,1
U676,Leather Baseball Cap,1
U944,Navy Blue Hoodie,1
U593,White Canvas Sneakers,1
U313,Black Polo Shirt,3
U984,Khaki Cargo Shorts,5
U32,Blue Denim Jeans,5
U407,Striped Casual Shirt,1
U19,White Canvas Sneakers,2
U30,Khaki Cargo Shorts,2
U529,Lightweight Running Jacket,5
U559,Leather Baseball Cap,1
U640,Floral Summer Dress,1
U267,Leather Baseball Cap,2
U227,Floral Summer Dress,3
U351,Lightweight Running Jacket,5
U870,Leather Baseball Cap,2
U974,Striped Casual Shirt,5
U841,Grey Wool Sweater,3
U597,Navy Blue Hoodie,3
U195,Striped Casual Shirt,4
U614,Blue Denim Jeans,5
U881,Blue Denim Jeans,3
U277,Floral Summer Dress,3
U85,Navy Blue Hoodie,2
U28,Khaki Cargo Shorts,4
U465,Pink Silk Scarf,2
U921,White Canvas Sneakers,2
U376,Pink Silk Scarf,5
U661,Khaki Cargo Shorts,2
U18,Red Cotton T-Shirt,2
U403,Floral Summer Dress,4
U821,White Canvas Sneakers,3
U814,Lightweight Running Jacket,3
U293,Pink Silk Scarf,4
U893,Blue Denim Jeans,1
U851,Red Cotton T-Shirt,1
U277,Blue Denim Jeans,5
U26,Red Cotton T-Shirt,1
U432,Navy Blue Hoodie,4
U264,Navy Blue Hoodie,1
U363,Red Cotton T-Shirt,2
U995,Grey Wool Sweater,3
U815,Pink Silk Scarf,4
U353,Lightweight Running Jacket,4
U442,Pink Silk Scarf,2
U304,Grey Wool Sweater,4
U845,Striped Casual Shirt,3
U522,Khaki Cargo Shorts,3
U52,Red Cotton T-Shirt,2
U966,Navy Blue Hoodie,5
U406,Floral Summer Dress,3
U429,Red Cotton T-Shirt,1
U83,Striped Casual Shirt,2
U35,Navy Blue Hoodie,2
U240,Striped Casual Shirt,5
U190,Striped Casual Shirt,5
U145,Floral Summer Dress,5
U51,Pink Silk Scarf,3
U309,Red Cotton T-Shirt,2
U373,Striped Casual Shirt,1
U332,Lightweight Running Jacket,1
U995,Navy Blue Hoodie,1
U256,Striped Casual Shirt,5
U141,Navy Blue Hoodie,5
U332,Red Cotton T-Shirt,3
U933,Leather Baseball Cap,4
U641,Striped Casual Shirt,4
U423,Blue Denim Jeans,2
U881,Black Polo Shirt,3
U257,Grey Wool Sweater,3
U36,Lightweight Running Jacket,5
U327,Khaki Cargo Shorts,4
U621,Grey Wool Sweater,2
U785,Lightweight Running Jacket,5
U452,Navy Blue Hoodie,2
U225,Floral Summer Dress,2
U719,Red Cotton T-Shirt,2
U765,Khaki Cargo Shorts,4
U114,Leather Baseball Cap,1
U31,Red Cotton T-Shirt,3
U627,Striped Casual Shirt,2
U372,Pink Silk Scarf,1
U549,Leather Baseball Cap,2
U47,Red Cotton T-Shirt,3
U49,Leather Baseball Cap,4
U789,White Canvas Sneakers,1
U166,Navy Blue Hoodie,5
U849,White Canvas Sneakers,5
U840,Grey Wool Sweater,2
U786,Leather Baseball Cap,5
U802,Floral Summer Dress,4
U46,Leather Baseball Cap,5
U385,White Canvas Sneakers,4
U816,White Canvas Sneakers,4
U973,Navy Blue Hoodie,1
U968,Leather Baseball Cap,4
U19,Leather Baseball Cap,3
U232,Red Cotton T-Shirt,4
U37,Striped Casual Shirt,5
U868,Khaki Cargo Shorts,1
U14,Blue Denim Jeans,1
U573,Khaki Cargo Shorts,3
U77,White Canvas Sneakers,5
U879,Floral Summer Dress,2
U92,Khaki Cargo Shorts,3
U841,White Canvas Sneakers,1
U783,Khaki Cargo Shorts,3
U461,Blue Denim Jeans,2
U861,Navy Blue Hoodie,5
U493,Leather Baseball Cap,3
U109,Lightweight Running Jacket,5
U119,Khaki Cargo Shorts,4
U791,Black Polo Shirt,2
U402,Lightweight Running Jacket,2
U403,Grey Wool Sweater,4
U238,Floral Summer Dress,1
U203,Leather Baseball Cap,4
U763,Khaki Cargo Shorts,3
U321,Khaki Cargo Shorts,4
U819,Khaki Cargo Shorts,5
U448,Black Polo Shirt,5
U53,Blue Denim Jeans,4
U455,White Canvas Sneakers,3
U238,Lightweight Running Jacket,5
U846,Grey Wool Sweater,4
U793,Khaki Cargo Shorts,4
U687,Floral Summer Dress,4
U645,Striped Casual Shirt,4
U536,Grey Wool Sweater,1
U736,Blue Denim Jeans,1
U638,Floral Summer Dress,3
U1000,Grey Wool Sweater,2
U421,Red Cotton T-Shirt,3
U115,Striped Casual Shirt,1
U733,Khaki Cargo Shorts,3
U421,Grey Wool Sweater,2
U485,Grey Wool Sweater,4
U399,Khaki Cargo Shorts,5
U55,Leather Baseball Cap,1
U836,Khaki Cargo Shorts,1
U433,Lightweight Running Jacket,3
U865,Blue Denim Jeans,1
U488,Leather Baseball Cap,5
U676,Grey Wool Sweater,1
U968,Khaki Cargo Shorts,5
U631,Navy Blue Hoodie,1
U59,Navy Blue Hoodie,5
U272,Leather Baseball Cap,2
U736,Leather Baseball Cap,2
U146,Navy Blue Hoodie,3
U560,Blue Denim Jeans,5
U390,Leather Baseball Cap,4
U784,Blue Denim Jeans,1
U354,Khaki Cargo Shorts,1
U655,Navy Blue Hoodie,2
U15,Red Cotton T-Shirt,3
U470,Lightweight Running Jacket,4
U313,Blue Denim Jeans,3
U949,Leather Baseball Cap,5
U681,Khaki Cargo Shorts,1
U396,Grey Wool Sweater,3
U83,White Canvas Sneakers,4
U495,Striped Casual Shirt,5
U519,Red Cotton T-Shirt,1
U460,Black Polo Shirt,2
U212,Red Cotton T-Shirt,5
U443,White Canvas Sneakers,2
U439,Floral Summer Dress,2
U826,Red Cotton T-Shirt,3
U104,Red Cotton T-Shirt,1
U856,Grey Wool Sweater,3
U439,Leather Baseball Cap,5
U472,Leather Baseball Cap,2
U872,Leather Baseball Cap,4
U372,Striped Casual Shirt,5
U839,Pink Silk Scarf,3
U236,White Canvas Sneakers,2
U367,Khaki Cargo Shorts,1
U828,Striped Casual Shirt,4
U747,Pink Silk Scarf,4
U145,Pink Silk Scarf,1
U335,Pink Silk Scarf,5
U692,Black Polo Shirt,2
U60,Lightweight Running Jacket,4
U194,Leather Baseball Cap,5
U760,Navy Blue Hoodie,4
U402,Leather Baseball Cap,3
U986,Leather Baseball Cap,4
U316,Lightweight Running Jacket,4
U97,Navy Blue Hoodie,1
U426,Floral Summer Dress,3
U282,Red Cotton T-Shirt,1
U144,Khaki Cargo Shorts,4
U895,Lightweight Running Jacket,5
U969,Blue Denim Jeans,1
U799,Grey Wool Sweater,5
U775,Leather Baseball Cap,4
U187,Floral Summer Dress,5
U257,Leather Baseball Cap,5
U632,Khaki Cargo Shorts,4
U770,Lightweight Running Jacket,2
U920,Striped Casual Shirt,5
U550,White Canvas Sneakers,5
U884,Leather Baseball Cap,1
U886,Grey Wool Sweater,5
U985,Khaki Cargo Shorts,1
U508,Blue Denim Jeans,4
U954,Navy Blue Hoodie,3
U407,Leather Baseball Cap,3
U960,White Canvas Sneakers,5
U343,Leather Baseball Cap,3
U297,Lightweight Running Jacket,3
U545,Grey Wool Sweater,5
U718,Lightweight Running Jacket,3
U266,Lightweight Running Jacket,4
U288,Striped Casual Shirt,5
U783,Black Polo Shirt,4
U674,Striped Casual Shirt,3
U82,Khaki Cargo Shorts,1
U847,Pink Silk Scarf,5
U168,White Canvas Sneakers,2
U525,Black Polo Shirt,4
U709,Floral Summer Dress,4
U237,Khaki Cargo Shorts,2
U5,Grey Wool Sweater,4
U186,Pink Silk Scarf,3
U931,Navy Blue Hoodie,2
U259,Khaki Cargo Shorts,4
U854,Striped Casual Shirt,2
U748,Black Polo Shirt,3
U73,Grey Wool Sweater,4
U488,Navy Blue Hoodie,5
U643,Lightweight Running Jacket,4
U670,Floral Summer Dress,1
U494,Pink Silk Scarf,2
U517,Lightweight Running Jacket,5
U980,Pink Silk Scarf,4
U743,Striped Casual Shirt,3
U757,Lightweight Running Jacket,3
U962,Black Polo Shirt,4
U184,Khaki Cargo Shorts,1
U845,Lightweight Running Jacket,1
U753,Khaki Cargo Shorts,3
U694,Grey Wool Sweater,3
U33,Lightweight Running Jacket,2
U103,Lightweight Running Jacket,4
U108,Striped Casual Shirt,1
U719,Leather Baseball Cap,5
U526,Striped Casual Shirt,3
U846,Khaki Cargo Shorts,3
U56,Floral Summer Dress,5
U638,White Canvas Sneakers,5
U753,Blue Denim Jeans,5
U519,Lightweight Running Jacket,4
U895,Striped Casual Shirt,4
U81,Floral Summer Dress,3
U867,Floral Summer Dress,1
U446,Pink Silk Scarf,1
U344,Blue Denim Jeans,2
U780,Grey Wool Sweater,5
U6,Lightweight Running Jacket,1
U111,Lightweight Running Jacket,5
U860,White Canvas Sneakers,4
U698,Floral Summer Dress,5
U241,Navy Blue Hoodie,3
U400,Floral Summer Dress,1
U407,Pink Silk Scarf,3
U976,Striped Casual Shirt,1
U285,Grey Wool Sweater,3
U998,White Canvas Sneakers,4
U476,Striped Casual Shirt,2
U917,Blue Denim Jeans,1
U380,Navy Blue Hoodie,2
U234,Floral Summer Dress,3
U925,Lightweight Running Jacket,3
U29,Pink Silk Scarf,2
U91,Floral Summer Dress,1
U911,White Canvas Sneakers,5
U768,Black Polo Shirt,1
U410,Pink Silk Scarf,3
U652,Blue Denim Jeans,1
U113,White Canvas Sneakers,4
U487,Red Cotton T-Shirt,4
U680,Pink Silk Scarf,4
U303,White Canvas Sneakers,1
U426,Blue Denim Jeans,5
U351,Navy Blue Hoodie,1
U521,Red Cotton T-Shirt,3
U916,Red Cotton T-Shirt,3
U351,White Canvas Sneakers,4
U847,Grey Wool Sweater,3
U468,Grey Wool Sweater,5
U259,Leather Baseball Cap,4
U792,Striped Casual Shirt,5
U809,White Canvas Sneakers,5
U60,Pink Silk Scarf,4
U441,Navy Blue Hoodie,3
U695,Blue Denim Jeans,3
U780,Pink Silk Scarf,2
U885,Red Cotton T-Shirt,1
U713,Striped Casual Shirt,2
U176,Black Polo Shirt,2
U387,Red Cotton T-Shirt,1
U722,Black Polo Shirt,4
U654,Grey Wool Sweater,1
U292,Blue Denim Jeans,4
U411,Black Polo Shirt,3
U296,Pink Silk Scarf,2
U200,Leather Baseball Cap,1
U314,White Canvas Sneakers,1
U337,Navy Blue Hoodie,4
U335,Leather Baseball Cap,5
U680,Floral Summer Dress,5
U248,Blue Denim Jeans,4
U55,Black Polo Shirt,4
U109,Navy Blue Hoodie,1
U483,Leather Baseball Cap,5
U188,Khaki Cargo Shorts,3
U463,Pink Silk Scarf,2
U494,Leather Baseball Cap,1
U576,Navy Blue Hoodie,4
U474,Navy Blue Hoodie,3
U515,Pink Silk Scarf,2
U837,Black Polo Shirt,2
U210,Khaki Cargo Shorts,2
U720,Striped Casual Shirt,1
U569,Navy Blue Hoodie,4
U770,Black Polo Shirt,5
U254,Blue Denim Jeans,2
U230,Leather Baseball Cap,2
U731,Black Polo Shirt,1
U171,White Canvas Sneakers,1
U480,Striped Casual Shirt,4
U759,Khaki Cargo Shorts,1
U800,Blue Denim Jeans,5
U153,Leather Baseball Cap,5
U674,White Canvas Sneakers,4
U280,Pink Silk Scarf,2
U292,Lightweight Running Jacket,4
U496,Pink Silk Scarf,2
U290,Red Cotton T-Shirt,1
U272,Khaki Cargo Shorts,1
U720,Lightweight Running Jacket,4
U72,Black Polo Shirt,5
U302,Grey Wool Sweater,3
U588,Khaki Cargo Shorts,3
U398,Floral Summer Dress,3
U568,Khaki Cargo Shorts,1
U581,Floral Summer Dress,5
U952,Pink Silk Scarf,4
U371,Grey Wool Sweater,3
U700,Black Polo Shirt,2
U695,White Canvas Sneakers,2
U892,Blue Denim Jeans,1
U981,Leather Baseball Cap,2
U765,Black Polo Shirt,1
U888,Blue Denim Jeans,5
U333,Lightweight Running Jacket,1
U832,Lightweight Running Jacket,5
U371,Striped Casual Shirt,1
U185,Pink Silk Scarf,4
U958,White Canvas Sneakers,1
U137,Navy Blue Hoodie,1
U679,White Canvas Sneakers,2
U727,Grey Wool Sweater,5
U283,Red Cotton T-Shirt,3
U537,Black Polo Shirt,2
U23,Khaki Cargo Shorts,5
U754,Khaki Cargo Shorts,3
U487,Grey Wool Sweater,3
U887,Leather Baseball Cap,4
U197,Floral Summer Dress,1
U573,Black Polo Shirt,2
U149,Red Cotton T-Shirt,4
U443,Floral Summer Dress,1
U956,Navy Blue Hoodie,3
U483,Red Cotton T-Shirt,3
U137,Black Polo Shirt,5
U186,Lightweight Running Jacket,3
U569,Leather Baseball Cap,2
U391,Khaki Cargo Shorts,2
U999,Blue Denim Jeans,4
U627,Grey Wool Sweater,2
U211,Blue Denim Jeans,1
U166,Blue Denim Jeans,5
U540,Grey Wool Sweater,5
U290,Navy Blue Hoodie,2
U413,Leather Baseball Cap,1
U59,Pink Silk Scarf,5
U879,Khaki Cargo Shorts,4
U410,Blue Denim Jeans,2
U702,Lightweight Running Jacket,1
U249,Black Polo Shirt,2
U655,Pink Silk Scarf,2
U205,Khaki Cargo Shorts,2
U989,Striped Casual Shirt,3
U449,Lightweight Running Jacket,1
U948,Red Cotton T-Shirt,1
U9,Pink Silk Scarf,1
U521,Floral Summer Dress,2
U659,Khaki Cargo Shorts,1
U554,Leather Baseball Cap,1
U609,Black Polo Shirt,1
U265,Khaki Cargo Shorts,1
U247,Red Cotton T-Shirt,4
U245,Red Cotton T-Shirt,1
U464,Striped Casual Shirt,4
U998,Lightweight Running Jacket,1
U347,Lightweight Running Jacket,2
U576,Red Cotton T-Shirt,2
U986,Khaki Cargo Shorts,2
U492,Navy Blue Hoodie,4
U73,Leather Baseball Cap,1
U482,White Canvas Sneakers,2
U648,Grey Wool Sweater,3
U265,Striped Casual Shirt,4
U737,Navy Blue Hoodie,3
U266,White Canvas Sneakers,1
U542,Black Polo Shirt,2
U163,Black Polo Shirt,5
U207,Leather Baseball Cap,1
U391,Navy Blue Hoodie,3
U413,Lightweight Running Jacket,4
U599,Grey Wool Sweater,4
U854,Pink Silk Scarf,4
U372,Blue Denim Jeans,3
U420,Striped Casual Shirt,5
U250,Floral Summer Dress,5
U75,Blue Denim Jeans,3
U395,Blue Denim Jeans,5
U688,Khaki Cargo Shorts,2
U404,Floral Summer Dress,2
U898,Blue Denim Jeans,1
U993,Striped Casual Shirt,4
U259,Red Cotton T-Shirt,5
U887,Striped Casual Shirt,5
U192,Red Cotton T-Shirt,1
U934,Khaki Cargo Shorts,3
U349,Navy Blue Hoodie,4
U219,Khaki Cargo Shorts,1
U336,Striped Casual Shirt,1
U718,Black Polo Shirt,2
U619,Blue Denim Jeans,4
U502,Black Polo Shirt,2
U231,Floral Summer Dress,4
U542,Leather Baseball Cap,5
U69,White Canvas Sneakers,4
U157,Floral Summer Dress,5
U134,Blue Denim Jeans,1
U819,Leather Baseball Cap,1
U914,Floral Summer Dress,3
U43,White Canvas Sneakers,3
U982,Red Cotton T-Shirt,2
U373,Leather Baseball Cap,5
U108,Red Cotton T-Shirt,3
U295,Grey Wool Sweater,2
U685,Khaki Cargo Shorts,5
U656,Leather Baseball Cap,2
U903,Leather Baseball Cap,2
U659,Striped Casual Shirt,5
U5,Pink Silk Scarf,2
U182,White Canvas Sneakers,3
U852,Lightweight Running Jacket,2
U695,Lightweight Running Jacket,3
U19,Grey Wool Sweater,4
U386,Lightweight Running Jacket,3
U775,Grey Wool Sweater,3
U10,Floral Summer Dress,4
U219,Navy Blue Hoodie,1
U116,Grey Wool Sweater,1
U728,Floral Summer Dress,4
U205,Navy Blue Hoodie,4
U334,Pink Silk Scarf,3
U47,Khaki Cargo Shorts,3
U677,Striped Casual Shirt,1
U502,Navy Blue Hoodie,1
U306,Lightweight Running Jacket,5
U114,Navy Blue Hoodie,5
U524,Black Polo Shirt,4
U723,Striped Casual Shirt,5
U190,Floral Summer Dress,1
U626,Navy Blue Hoodie,1
U631,White Canvas Sneakers,4
U502,Lightweight Running Jacket,3
U682,Floral Summer Dress,3
U806,Grey Wool Sweater,4
U225,Grey Wool Sweater,5
U426,Pink Silk Scarf,2
U821,Lightweight Running Jacket,2
U467,Khaki Cargo Shorts,1
U398,Lightweight Running Jacket,3
U795,Lightweight Running Jacket,1
U697,Floral Summer Dress,4
U543,Pink Silk Scarf,4
U435,Striped Casual Shirt,3
U543,Red Cotton T-Shirt,1
U429,Leather Baseball Cap,5
U459,Khaki Cargo Shorts,3
U832,Striped Casual Shirt,3
U822,Blue Denim Jeans,1
U14,Black Polo Shirt,5
U329,Blue Denim Jeans,4
U286,Pink Silk Scarf,4
U524,Striped Casual Shirt,2
U604,Striped Casual Shirt,5
U325,Blue Denim Jeans,4
U553,Lightweight Running Jacket,1
U681,Pink Silk Scarf,1
U785,Grey Wool Sweater,4
U269,Red Cotton T-Shirt,1
U774,Striped Casual Shirt,2
U482,Striped Casual Shirt,5
U541,Khaki Cargo Shorts,1
U978,Black Polo Shirt,4
U771,Grey Wool Sweater,2
U111,Pink Silk Scarf,3
U366,White Canvas Sneakers,2
U954,White Canvas Sneakers,2
U851,Blue Denim Jeans,4
U170,Leather Baseball Cap,5
U93,Striped Casual Shirt,2
U734,Floral Summer Dress,2
U962,Navy Blue Hoodie,3
U202,Pink Silk Scarf,5
U634,Navy Blue Hoodie,4
U505,Blue Denim Jeans,4
U252,Floral Summer Dress,2
U853,Striped Casual Shirt,1
U925,Leather Baseball Cap,3
U701,Leather Baseball Cap,5
U762,Khaki Cargo Shorts,1
